ASpace_ID,Names,Authority_ID,Source,Name_Recon,uri,New_ID
743,"Dwan Gallery (New York, N.Y.)",,library of congress name authority file,"Dwan Gallery (New York, N.Y.)",http://id.loc.gov/authorities/names/nr99025808, 1813
744,"Dwan Gallery (Los Angeles, Calif.)",,library of congress name authority file,"Dwan Gallery (Los Angeles, Calif.)",http://id.loc.gov/authorities/names/no99078009, 1814
1238,Los Angeles County Economic Development Corporation,98108890,library of congress name authority file,Los Angeles County Economic Development Corporation,http://id.loc.gov/authorities/names/no00092575, 1815
1247,"Ruwanweliseya (Anuradhapura, Sri Lanka)",,lcnaf,"Ruwanweliseya (Anuradhapura, Sri Lanka)",http://id.loc.gov/authorities/names/n2006036000, 1816
536,J. Paul Getty Museum. Education Department,,library of congress name authority file,J. Paul Getty Museum. Education Department,http://id.loc.gov/authorities/names/n2012071732, 1817
762,Knoedler Kasmin Limited,,library of congress name authority file,Knoedler Kasmin Limited,http://id.loc.gov/authorities/names/no2010099682, 1818
1003,Kasmin Limited,,ingest,Kasmin Limited,http://id.loc.gov/authorities/names/no2012098570, 1473
202,Sidney Janis Gallery,,library of congress name authority file,Sidney Janis Gallery,http://id.loc.gov/authorities/names/n80097579, 1819
833,Reuben Gallery,,library of congress name authority file,Reuben Gallery,http://id.loc.gov/authorities/names/no2002037867, 1820
1022,Getty Foundation,,lcnaf,Getty Foundation,http://id.loc.gov/authorities/names/nr2006020600, 1778
1023,Pacific Standard Time (Project),,local,Pacific Standard Time (Project),http://id.loc.gov/authorities/names/no2011154830, 1804
1261,"Douwes Fine Art Gallery (London, England)",,lcnaf,"Douwes Fine Art Gallery (London, England)",http://id.loc.gov/authorities/names/n86806299, 1801
1262,David Koetser Gallery,,lcnaf,David Koetser Gallery,http://id.loc.gov/authorities/names/nr93043728, 1802
1269,Museum Folkwang Essen,,lcnaf,Museum Folkwang Essen,http://id.loc.gov/authorities/names/n50065358, 1524
1271,Van Diemen-Lilienfeld Galleries,,lcnaf,Van Diemen-Lilienfeld Galleries,http://id.loc.gov/authorities/names/nr00013758, 1821
1272,Kunstmuseum Bern,,lcnaf,Kunstmuseum Bern,http://id.loc.gov/authorities/names/n50065150, 1822
1274,Graphische Sammlung Albertina,,lcnaf,Graphische Sammlung Albertina,http://id.loc.gov/authorities/names/n50055585, 1823
1240,Coracle Press,,lcnaf,Coracle Press,http://id.loc.gov/authorities/names/n86014930, 1824
1241,Franklin Furnace (Archive),,lcnaf,Franklin Furnace (Archive),http://id.loc.gov/authorities/names/n82156010, 1809
1242,Coum Transmissions (Musical group),,lcnaf,Coum Transmissions (Musical group),http://id.loc.gov/authorities/names/no2004077744, 1808
1243,Institute for Art and Urban Resources,,lcnaf,Institute for Art and Urban Resources,http://id.loc.gov/authorities/names/n83009339, 1810
571,Svenska Cypernexpeditionen (1927-1931),,library of congress name authority file,Svenska Cypernexpeditionen (1927-1931),http://id.loc.gov/authorities/names/no2003010957, 1825
1244,Leo Castelli Gallery,,lcnaf,Leo Castelli Gallery,http://id.loc.gov/authorities/names/n50074445, 1811
1248,Experiments in Art and Technology (Organization),,lcnaf,Experiments in Art and Technology (Organization),http://id.loc.gov/authorities/names/n78007583, 1826
1250,"Expo ""70 (Osaka, Japan)",,lcnaf,"Expo ""70 (Osaka, Japan)",http://id.loc.gov/authorities/names/n50077231, 1827
1276,Leo Castelli Gallery,,library of congress name authority file,Leo Castelli Gallery,http://id.loc.gov/authorities/names/n50074445, 1811
184,"Metropolitan Museum of Art (New York, N.Y.)",,library of congress name authority file,"Metropolitan Museum of Art (New York, N.Y.)",http://id.loc.gov/authorities/names/n79129629, 1828
490,Columbia University,,library of congress name authority file,Columbia University,http://id.loc.gov/authorities/names/n81024714, 1829
510,Pratt Institute,,library of congress name authority file,Pratt Institute,http://id.loc.gov/authorities/names/n50022857, 1830
704,"Program for Art on Film (New York, N.Y.)",,ingest,"Program for Art on Film (New York, N.Y.)",http://id.loc.gov/authorities/names/n90724007, 1831
457,International Council of Monuments and Sites,,library of congress name authority file,International Council of Monuments and Sites,http://id.loc.gov/authorities/names/n80115554, 1832
458,International Committee of Architectural Photogrammetry,,library of congress name authority file,International Committee of Architectural Photogrammetry,http://id.loc.gov/authorities/names/n87832204, 1833
509,"Program for Art on Film (New York, N.Y.)",,library of congress name authority file,"Program for Art on Film (New York, N.Y.)",http://id.loc.gov/authorities/names/n90724007, 1831
665,Rheinisches Bildarchiv,,library of congress name authority file,Rheinisches Bildarchiv,http://id.loc.gov/authorities/names/n83236259, 1834
1019,Getty Research Institute,,lcnaf,Getty Research Institute,http://id.loc.gov/authorities/names/n00000345, 1835
1278,Rheinisches Bildarchiv,,lcnaf,Rheinisches Bildarchiv,http://id.loc.gov/authorities/names/n83236259, 1834
235,Coracle Press,,library of congress name authority file,Coracle Press,http://id.loc.gov/authorities/names/n86014930, 1824
545,Tarasque Press,,library of congress name authority file,Tarasque Press,http://id.loc.gov/authorities/names/n86015775, 1836
547,Victoria Miro Gallery,,library of congress name authority file,Victoria Miro Gallery,http://id.loc.gov/authorities/names/n85312142, 1837
600,Martha Jackson Gallery,,library of congress name authority file,Martha Jackson Gallery,http://id.loc.gov/authorities/names/n85071016, 1838
690,Lapis Press,,library of congress name authority file,Lapis Press,http://id.loc.gov/authorities/names/no2003055906, 1839
860,"Galerie J (Paris, France)",,lcnaf,"Galerie J (Paris, France)",http://id.loc.gov/authorities/names/no2014039012,1840
3,Getty Conservation Institute,,local,Getty Conservation Institute,http://id.loc.gov/authorities/names/n85199077,1807
448,J. Paul Getty Museum. Department of Antiquities,,library of congress name authority file,J. Paul Getty Museum. Department of Antiquities,http://id.loc.gov/authorities/names/n90660149,1841
646,Getty Oil Company,,local,Getty Oil Company,http://id.loc.gov/authorities/names/n84001180,1842
678,Gallery 669,,library of congress name authority file,Gallery 669,http://id.loc.gov/authorities/names/no2011041945,1843
679,Mizuno Gallery,,library of congress name authority file,Mizuno Gallery,http://id.loc.gov/authorities/names/no2011041929,1844
1339,"Woman""s Building (Los Angeles, Calif.)",,naf,"Woman""s Building (Los Angeles, Calif.)",http://id.loc.gov/authorities/names/n84184746,1605
798,New York Times Company,,library of congress name authority file,New York Times Company,http://id.loc.gov/authorities/names/n81050013,1845
799,Wall Street Journal (Firm),,library of congress name authority file,Wall Street Journal (Firm),http://id.loc.gov/authorities/names/n79097650,1846
13,"Machado and Silvetti Associates, Inc",,library of congress name authority file,"Machado and Silvetti Associates, Inc",http://id.loc.gov/authorities/names/no96055393,1847
5,Getty Conservation Institute,,library of congress name authority file,Getty Conservation Institute,http://id.loc.gov/authorities/names/n85199077,1807
6,Getty Center for the History of Art and the Humanities,,library of congress name authority file,Getty Center for the History of Art and the Humanities,http://id.loc.gov/authorities/names/nr95017677,1848
7,J. Paul Getty Trust,,library of congress name authority file,J. Paul Getty Trust,http://id.loc.gov/authorities/names/n85059259,1849
8,Getty Information Institute,,library of congress name authority file,Getty Information Institute,http://id.loc.gov/authorities/names/nr96031770,1850
10,Getty Research Institute,,library of congress name authority file,Getty Research Institute,http://id.loc.gov/authorities/names/n00000345,1835
14,Getty Foundation,,library of congress name authority file,Getty Foundation,http://id.loc.gov/authorities/names/nr2006020600,1778
15,Getty Education Institute for the Arts,,library of congress name authority file,Getty Education Institute for the Arts,http://id.loc.gov/authorities/names/nr96031768,1851
479,Getty Center for Education in the Arts,,library of congress name authority file,Getty Center for Education in the Arts,http://id.loc.gov/authorities/names/n85121478,1852
480,Getty Art History Information Program,,library of congress name authority file,Getty Art History Information Program,http://id.loc.gov/authorities/names/n85271479,1853
566,Getty Research Institute for the History of Art and the Humanities,,library of congress name authority file,Getty Research Institute for the History of Art and the Humanities,http://id.loc.gov/authorities/names/n96077355,1854
828,J. Paul Getty Trust. Public Affairs Department,,ingest,J. Paul Getty Trust. Public Affairs Department,http://id.loc.gov/authorities/names/no99013933,1597
705,"Housing Authority of the City of Los Angeles, California",,library of congress name authority file,"Housing Authority of the City of Los Angeles, California",http://id.loc.gov/authorities/names/no90009604,1855
407,Detroit Institute of Arts,,library of congress name authority file,Detroit Institute of Arts,http://id.loc.gov/authorities/names/n79045542,1856
411,Toledo Museum of Art,,library of congress name authority file,Toledo Museum of Art,http://id.loc.gov/authorities/names/n79046209,1857
724,Julius Böhler (Firm),,library of congress name authority file,Julius Böhler (Firm),http://id.loc.gov/authorities/names/n88114111,1858
725,Stichting Nederlands Kunstbezit,,library of congress name authority file,Stichting Nederlands Kunstbezit,http://id.loc.gov/authorities/names/n2003003296,1859
726,Smith College. Museum of Art,,library of congress name authority file,Smith College. Museum of Art,http://id.loc.gov/authorities/names/n80082291,1860
727,"Cranbrook School (Bloomfield Hills, Mich.) ",,,"Cranbrook School (Bloomfield Hills, Mich.) ",http://id.loc.gov/authorities/names/n2016053664,1861
728,Allen Memorial Art Museum,,library of congress name authority file,Allen Memorial Art Museum,http://id.loc.gov/authorities/names/n79092629,1862
730,G. Cramer Oude Kunst,,,G. Cramer Oude Kunst,http://id.loc.gov/authorities/names/no2012130227,1863
138,Experiments in Art and Technology (Organization),,library of congress name authority file,Experiments in Art and Technology (Organization),http://id.loc.gov/authorities/names/n78007583,1826
139,"Expo ""70 (Osaka, Japan)",,library of congress name authority file,"Expo ""70 (Osaka, Japan)",http://id.loc.gov/authorities/names/n50077231,1827
4,J. Paul Getty Museum,,library of congress name authority file,J. Paul Getty Museum,http://id.loc.gov/authorities/names/n79046211,1864
