ASpace_ID,Names,Authority_ID,Source,Name_Recon,uri,New_ID
1439,"Klemm, Christian",,library of congress name authority file,"Klemm, Christian",http://id.loc.gov/authorities/names/n82147730,6422
1441,"Kultermann, Udo",,library of congress name authority file,"Kultermann, Udo",http://id.loc.gov/authorities/names/n50046190,6423
1445,"Levine, David",,,"Levine, David",http://id.loc.gov/authorities/names/n83328627,6424
1446,"Lieberman, Ralph",,library of congress name authority file,"Lieberman, Ralph",http://id.loc.gov/authorities/names/n82151877,6425
1448,"Liedtke, Walter A.",,library of congress name authority file,"Liedtke, Walter A.",http://id.loc.gov/authorities/names/n83126917,
1449,"Lowenthal, Anne W.",,library of congress name authority file,"Lowenthal, Anne W.",http://id.loc.gov/authorities/names/n80161936,6426
1450,"Logan, Anne-Marie S.",,library of congress name authority file,"Logan, Anne-Marie S.",http://id.loc.gov/authorities/names/n79117348,6427
1453,"Martin, John Rupert",,library of congress name authority file,"Martin, John Rupert",http://id.loc.gov/authorities/names/n79118941,6428
1454,"Martin, Gregory",,library of congress name authority file,"Martin, Gregory",http://id.loc.gov/authorities/names/n50040927,6429
1455,"Mathey, Jacques",,library of congress name authority file,"Mathey, Jacques",http://id.loc.gov/authorities/names/n91076906,6430
1457,"McIntosh, Millicent C.",,library of congress name authority file,"McIntosh, Millicent C.",http://id.loc.gov/authorities/names/n2004116878,6431
1459,"McGrath, Elizabeth",,library of congress name authority file,"McGrath, Elizabeth",http://id.loc.gov/authorities/names/nr97018626,6432
1460,"Meiss, Millard",,library of congress name authority file,"Meiss, Millard",http://id.loc.gov/authorities/names/n50013642,6433
1461,"Mellinkoff, Ruth",,library of congress name authority file,"Mellinkoff, Ruth",http://id.loc.gov/authorities/names/n50007217,6434
1462,"Meulen, Marjon van der",,library of congress name authority file,"Meulen, Marjon van der",http://id.loc.gov/authorities/names/n81015747,6435
1463,"Mielke, Hans",,library of congress name authority file,"Mielke, Hans",http://id.loc.gov/authorities/names/n84066857,6436
1465,"Millen, Ronald",,library of congress name authority file,"Millen, Ronald",http://id.loc.gov/authorities/names/n88105483,6437
1466,"Mongan, Agnes",,library of congress name authority file,"Mongan, Agnes",http://id.loc.gov/authorities/names/n50003772,6438
1468,"Müller Hofstede, Justus",,library of congress name authority file,"Müller Hofstede, Justus",http://id.loc.gov/authorities/names/n82050354,6439
1473,"Novak, Barbara",,library of congress name authority file,"Novak, Barbara",http://id.loc.gov/authorities/names/n80017653,6440
1474,"Oberhuber , Konrad",,library of congress name authority file,"Oberhuber , Konrad",http://id.loc.gov/authorities/names/n82230596,6441
1475,"Osten, Gert von der",,library of congress name authority file,"Osten, Gert von der",http://id.loc.gov/authorities/names/n83180998,6442
1477,"Pariset, François-Georges",,library of congress name authority file,"Pariset, François-Georges",http://id.loc.gov/authorities/names/n86802691,6443
1478,"Parkhurst, Charles",,library of congress name authority file,"Parkhurst, Charles",http://id.loc.gov/authorities/names/nr88003003,6444
1480,"Posner, Donald",,library of congress name authority file,"Posner, Donald",http://id.loc.gov/authorities/names/n50019806,6445
1482,"Renger, Konrad",,library of congress name authority file,"Renger, Konrad",http://id.loc.gov/authorities/names/n83038849,6446
1483,"Ring, Grete",,library of congress name authority file,"Ring, Grete",http://id.loc.gov/authorities/names/n80070652,6447
1485,"Rosand, David",,library of congress name authority file,"Rosand, David",http://id.loc.gov/authorities/names/n80162416,6448
1486,"Rose, Patricia",,library of congress name authority file,"Rose, Patricia",http://id.loc.gov/authorities/names/nb2011003124,6449
1488,"Rosenberg, Pierre",,library of congress name authority file,"Rosenberg, Pierre",http://id.loc.gov/authorities/names/n79061307,6450
1489,"Sandy, Stephen",,library of congress name authority file,"Sandy, Stephen",http://id.loc.gov/authorities/names/n80013508,6451
1490,"Sauerländer, Willibald",,library of congress name authority file,"Sauerländer, Willibald",http://id.loc.gov/authorities/names/n85818585,6452
1491,"Schade, Werner",,library of congress name authority file,"Schade, Werner",http://id.loc.gov/authorities/names/n80131755,6453
1492,"Schama, Simon",,library of congress name authority file,"Schama, Simon",http://id.loc.gov/authorities/names/n50020394,6454
1496,"Schwartz, Gary",,library of congress name authority file,"Schwartz, Gary",http://id.loc.gov/authorities/names/n79141401,6455
1501,"Skutsch, Otto",,library of congress name authority file,"Skutsch, Otto",http://id.loc.gov/authorities/names/n83046115,6456
1503,"Sloane, Joseph C.",,library of congress name authority file,"Sloane, Joseph C.",http://id.loc.gov/authorities/names/nr96010128,6457
1505,"Smith, David R. (David Ross)",,library of congress name authority file,"Smith, David R. (David Ross)",http://id.loc.gov/authorities/names/n2005062721,6458
1509,"Sterling, Charles",,library of congress name authority file,"Sterling, Charles",http://id.loc.gov/authorities/names/no90004746,6459
1511,"Stighelen, Katlijne van der",,library of congress name authority file,"Stighelen, Katlijne van der",http://id.loc.gov/authorities/names/n88055688,6460
1512,"Strauss, Walter L.",,library of congress name authority file,"Strauss, Walter L.",http://id.loc.gov/authorities/names/n80017931,6461
1514,"Sutton, Peter C.",,library of congress name authority file,"Sutton, Peter C.",http://id.loc.gov/authorities/names/n80132821,6462
1515,"Tennenbaum, Silvia",,library of congress name authority file,"Tennenbaum, Silvia",http://id.loc.gov/authorities/names/n81010920,6463
1516,"Tharp, Twyla",,library of congress name authority file,"Tharp, Twyla",http://id.loc.gov/authorities/names/n81071740,6464
1517,"Thaw, Eugene Victor",,library of congress name authority file,"Thaw, Eugene Victor",http://id.loc.gov/authorities/names/n86024890,6465
1518,"Tietze, Andreas",,library of congress name authority file,"Tietze, Andreas",http://id.loc.gov/authorities/names/n50011837,6466
1522,"Vergara, Lisa",,library of congress name authority file,"Vergara, Lisa",http://id.loc.gov/authorities/names/no94009250,6467
1523,"Veronee-Verhaegen, Nicole",,library of congress name authority file,"Veronee-Verhaegen, Nicole",http://id.loc.gov/authorities/names/nr88010673,6468
1524,"Vertikoff, Alexander",,library of congress name authority file,"Vertikoff, Alexander",http://id.loc.gov/authorities/names/n96041050,6469
1525,"Vey, Horst",,library of congress name authority file,"Vey, Horst",http://id.loc.gov/authorities/names/n91061341,6470
1526,"Vlieghe, Hans",,library of congress name authority file,"Vlieghe, Hans",http://id.loc.gov/authorities/names/nr88004392,6471
1527,"Voet, Léon",,library of congress name authority file,"Voet, Léon",http://id.loc.gov/authorities/names/n78093487,6472
1528,"Volk, Mary Crawford",,library of congress name authority file,"Volk, Mary Crawford",http://id.loc.gov/authorities/names/n91123358,6473
1531,"Warnke, Martin",,library of congress name authority file,"Warnke, Martin",http://id.loc.gov/authorities/names/n79072741,6474
1532,"Weber, Gregor J. M.",,library of congress name authority file,"Weber, Gregor J. M.",http://id.loc.gov/authorities/names/n90720227,6475
1534,"Welu, James A.",,library of congress name authority file,"Welu, James A.",http://id.loc.gov/authorities/names/n79123367,6476
1535,"White, Christopher",,library of congress name authority file,"White, Christopher",http://id.loc.gov/authorities/names/n89659494,6477
1536,"Wilkin, Karen",,library of congress name authority file,"Wilkin, Karen",http://id.loc.gov/authorities/names/nr2001016173,6478
1539,"Wittkower, Rudolf",,library of congress name authority file,"Wittkower, Rudolf",http://id.loc.gov/authorities/names/n50014455,6479
1540,"Wohl, Alice",,library of congress name authority file,"Wohl, Alice",http://id.loc.gov/authorities/names/n82275402,6480
1541,"Wood, Jeremy",,library of congress name authority file,"Wood, Jeremy",http://id.loc.gov/authorities/names/n92120781,6481
1543,"Wolf, Robert Erich",,library of congress name authority file,"Wolf, Robert Erich",http://id.loc.gov/authorities/names/n88663827,6482
1544,"Wright, Virginia",,,"Wright, Virginia",http://id.loc.gov/authorities/names/n2014015156,6483
1546,"Wuttke, Dieter",,library of congress name authority file,"Wuttke, Dieter",http://id.loc.gov/authorities/names/n82210691,6484
1622,"Adler, Jeremy D.",,library of congress name authority file,"Adler, Jeremy D.",http://id.loc.gov/authorities/names/n79107532,6485
1623,"Andersen, Eric",,library of congress name authority file,"Andersen, Eric",http://id.loc.gov/authorities/names/n91115173,6486
1625,"Benjamin, Jerry",,library of congress name authority file,"Benjamin, Jerry",http://id.loc.gov/authorities/names/no00074705,6487
1626,"Boyd, Don",,library of congress name authority file,"Boyd, Don",http://id.loc.gov/authorities/names/n81073331,6488
1628,"Cook, Geoffrey",,library of congress name authority file,"Cook, Geoffrey",http://id.loc.gov/authorities/names/n2005022851,6489
1629,"Cooper, Michael",,library of congress name authority file,"Cooper, Michael",http://id.loc.gov/authorities/names/n88278892,6490
1631,"Ernst, Ulrich",,library of congress name authority file,"Ernst, Ulrich",http://id.loc.gov/authorities/names/n80101671,6491
1635,"Hatherly, Ana",,library of congress name authority file,"Hatherly, Ana",http://id.loc.gov/authorities/names/n82122608,6492
1637,"Kempton, Karl",,library of congress name authority file,"Kempton, Karl",http://id.loc.gov/authorities/names/n2015064947,6493
1640,"Kostelanetz, Richard",,library of congress name authority file,"Kostelanetz, Richard",http://id.loc.gov/authorities/names/n79071160,6494
1641,"Mahlow, Dietrich",,library of congress name authority file,"Mahlow, Dietrich",http://id.loc.gov/authorities/names/n83031621,6495
1642,"McCaffery, Steve",,library of congress name authority file,"McCaffery, Steve",http://id.loc.gov/authorities/names/n50009224,6496
1644,"Moran, Robert",,library of congress name authority file,"Moran, Robert",http://id.loc.gov/authorities/names/n81030049,6497
1645,"Morris, Michael",,library of congress name authority file,"Morris, Michael",http://id.loc.gov/authorities/names/no89019186,6498
1646,"Morrow, Charlie",,library of congress name authority file,"Morrow, Charlie",http://id.loc.gov/authorities/names/n82158856,6499
1648,"Pedersen, Knud",,library of congress name authority file,"Pedersen, Knud",http://id.loc.gov/authorities/names/no2009187873,6500
1649,"Peters, Robert",,library of congress name authority file,"Peters, Robert",http://id.loc.gov/authorities/names/n80030418,6501
1650,"Phillips, Michael Joseph",,,"Phillips, Michael Joseph",http://id.loc.gov/authorities/names/n80082432,6502
1651,"Polkinhorn, Harry",,library of congress name authority file,"Polkinhorn, Harry",http://id.loc.gov/authorities/names/n85236956,6503
1654,"Rypson, Piotr",,library of congress name authority file,"Rypson, Piotr",http://id.loc.gov/authorities/names/n88273098,6504
1656,"Tóth, Gábor",,library of congress name authority file,"Tóth, Gábor",http://id.loc.gov/authorities/names/n80058497,6505
1660,"Williams, Eugene",,library of congress name authority file,"Williams, Eugene",http://id.loc.gov/authorities/names/n87837622,6506
1661,"Hildebrandt, Hans",,library of congress name authority file,"Hildebrandt, Hans",http://id.loc.gov/authorities/names/n83213186,6507
1666,"Grimson, S. B. (Samuel B.)",,library of congress name authority file,"Grimson, S. B. (Samuel B.)",http://id.loc.gov/authorities/names/n86105774,6508
1671,"Pavlova, Anna",,library of congress name authority file,"Pavlova, Anna",http://id.loc.gov/authorities/names/no94018566,6509
1673,"Field, Stanley",,library of congress name authority file,"Field, Stanley",http://id.loc.gov/authorities/names/n50023357,6510
1677,"Horn, Andrew",,,"Horn, Andrew",http://id.loc.gov/authorities/names/n85093051,6511
1679,"Buchholz, Erich",,library of congress name authority file,"Buchholz, Erich",http://id.loc.gov/authorities/names/n82106684,6512
1681,"Hiller, Kurt",,library of congress name authority file,"Hiller, Kurt",http://id.loc.gov/authorities/names/n86845909,6513
1682,"Hilty, Hans Rudolf",,library of congress name authority file,"Hilty, Hans Rudolf",http://id.loc.gov/authorities/names/n82018352,6514
1692,"Ackerman, James S.",,library of congress name authority file,"Ackerman, James S.",http://id.loc.gov/authorities/names/n50036883,6515
1693,"Argan, Giulio Carlo",,library of congress name authority file,"Argan, Giulio Carlo",http://id.loc.gov/authorities/names/n79034934,6516
1694,"Barocchi, Paola",,library of congress name authority file,"Barocchi, Paola",http://id.loc.gov/authorities/names/n82256449,6517
1695,"Baxandall, Michael",,library of congress name authority file,"Baxandall, Michael",http://id.loc.gov/authorities/names/n79117251,6518
1696,"Boardman, John",,library of congress name authority file,"Boardman, John",http://id.loc.gov/authorities/names/n84160596,6519
1702,"Hamilton, George Heard",,library of congress name authority file,"Hamilton, George Heard",http://id.loc.gov/authorities/names/n50018500,6520
1703,"Harrison, Evelyn B. (Evelyn Byrd)",,library of congress name authority file,"Harrison, Evelyn B. (Evelyn Byrd)",http://id.loc.gov/authorities/names/n85352637,6521
1706,"Herrmann, Wolfgang",,library of congress name authority file,"Herrmann, Wolfgang",http://id.loc.gov/authorities/names/n80075367,6522
1708,"Hoffmann, Herbert",,library of congress name authority file,"Hoffmann, Herbert",http://id.loc.gov/authorities/names/n86009940,6523
1712,"Lee, Sherman E.",,library of congress name authority file,"Lee, Sherman E.",http://id.loc.gov/authorities/names/n50038902,6524
1714,"Lewis, Samella S.",,library of congress name authority file,"Lewis, Samella S.",http://id.loc.gov/authorities/names/n84229534,6525
1715,"Nochlin , Linda",,library of congress name authority file,"Nochlin , Linda",http://id.loc.gov/authorities/names/n87929513,6526
1716,"Pollock, Griselda",,library of congress name authority file,"Pollock, Griselda",http://id.loc.gov/authorities/names/n77004300,6527
1718,"Renfrew, Colin",,library of congress name authority file,"Renfrew, Colin",http://id.loc.gov/authorities/names/no2010171037,6528
1720,"Sekler, Eduard F. (Eduard Franz)",,library of congress name authority file,"Sekler, Eduard F. (Eduard Franz)",http://id.loc.gov/authorities/names/n83031728,6529
1722,"Smyth, Craig Hugh",,library of congress name authority file,"Smyth, Craig Hugh",http://id.loc.gov/authorities/names/n86002754,6530
1723,"Tafuri, Manfredo",,library of congress name authority file,"Tafuri, Manfredo",http://id.loc.gov/authorities/names/n80013526,6531
1724,"Thompson, Homer A.",,library of congress name authority file,"Thompson, Homer A.",http://id.loc.gov/authorities/names/n80138745,6532
1728,"Wittkower, Margot",,library of congress name authority file,"Wittkower, Margot",http://id.loc.gov/authorities/names/n81149989,6533
1730,"Cándida Smith, Richard",,library of congress name authority file,"Cándida Smith, Richard",http://id.loc.gov/authorities/names/n94106121,6534
1742,"Carducci, Alessandro",,library of congress name authority file,"Carducci, Alessandro",http://id.loc.gov/authorities/names/n97874249,6535
1748,"Schenk, Peter",,library of congress name authority file,"Schenk, Peter",http://id.loc.gov/authorities/names/n78015558,6536
1762,"Reiniger, Lotte",,library of congress name authority file,"Reiniger, Lotte",http://id.loc.gov/authorities/names/n80051717,6537
1779,"Baudisch, Gudrun",,library of congress name authority file,"Baudisch, Gudrun",http://id.loc.gov/authorities/names/n82029240,6538
1793,"Snischek, Max",,,"Snischek, Max",http://id.loc.gov/authorities/names/no2019000199,6539
1849,"Bloch, Albert",,library of congress name authority file,"Bloch, Albert",http://id.loc.gov/authorities/names/no97003532,6540
1851,"Braga, Dominique",,library of congress name authority file,"Braga, Dominique",http://id.loc.gov/authorities/names/no2004064036,6541
1852,"Braun, Albert",,library of congress name authority file,"Braun, Albert",http://id.loc.gov/authorities/names/n84154047,6542
1859,"Driesch, Hans",,library of congress name authority file,"Driesch, Hans",http://id.loc.gov/authorities/names/n85814184,6543
1862,"Fischer, Edward",,library of congress name authority file,"Fischer, Edward",http://id.loc.gov/authorities/names/n50005280,6544
1864,"Genin, Robert",,library of congress name authority file,"Genin, Robert",http://id.loc.gov/authorities/names/n82247970,6545
1892,"Probst, Rudolf",,library of congress name authority file,"Probst, Rudolf",http://id.loc.gov/authorities/names/no94017285,6546
1894,"Ridder, André de",,,"Ridder, André de",http://id.loc.gov/authorities/names/no2011181439,6547
1898,"Scheyer, Galka E.",,library of congress name authority file,"Scheyer, Galka E.",http://id.loc.gov/authorities/names/nr98017404,6548
1899,"Schmid, Wilhelm",,library of congress name authority file,"Schmid, Wilhelm",http://id.loc.gov/authorities/names/n85823351,6549
1921,"Hahn, Livingstone",,library of congress name authority file,"Hahn, Livingstone",http://id.loc.gov/authorities/names/n87139747,6550
1954,"Latham, A. J. H.",,library of congress name authority file,"Latham, A. J. H.",http://id.loc.gov/authorities/names/n81037045,6551
1956,"Poons, Larry",,library of congress name authority file,"Poons, Larry",http://id.loc.gov/authorities/names/n82013450,6552
1958,"Smith, Richard",,library of congress name authority file,"Smith, Richard",http://id.loc.gov/authorities/names/n84203098,6553
1960,"Keller, Harald",,library of congress name authority file,"Keller, Harald",http://id.loc.gov/authorities/names/n87848182,6554
1961,"Frommel, Christoph Luitpold",,library of congress name authority file,"Frommel, Christoph Luitpold",http://id.loc.gov/authorities/names/n82239404,6555
1965,"Schlumberger, Daniel",,library of congress name authority file,"Schlumberger, Daniel",http://id.loc.gov/authorities/names/n84067771,6556
1968,"Belting, Hans",,library of congress name authority file,"Belting, Hans",http://id.loc.gov/authorities/names/n81127188,6557
1969,"Frolow, A. (Anatole)",,library of congress name authority file,"Frolow, A. (Anatole)",http://id.loc.gov/authorities/names/no97018575,6558
1970,"Grierson, Philip",,library of congress name authority file,"Grierson, Philip",http://id.loc.gov/authorities/names/n50031048,6559
1973,"Wixom, William D.",,library of congress name authority file,"Wixom, William D.",http://id.loc.gov/authorities/names/nr95021028,6560
1974,"Kleinschmidt, Hans J.",,library of congress name authority file,"Kleinschmidt, Hans J.",http://id.loc.gov/authorities/names/n90707752,6561
1983,"Wagner, Richard",,library of congress name authority file,"Wagner, Richard",http://id.loc.gov/authorities/names/n78055968,6562
2006,"Mayer, Otto",,library of congress name authority file,"Mayer, Otto",http://id.loc.gov/authorities/names/n84092815,6563
2014,"Schneider, Maria",,library of congress name authority file,"Schneider, Maria",http://id.loc.gov/authorities/names/no91017840,6564
2015,"Schur, Ernst",,library of congress name authority file,"Schur, Ernst",http://id.loc.gov/authorities/names/no2006031676,6565
2024,"Wolters, Friedrich",,library of congress name authority file,"Wolters, Friedrich",http://id.loc.gov/authorities/names/n97102663,6566
2026,"Isou, Isidore",,library of congress name authority file,"Isou, Isidore",http://id.loc.gov/authorities/names/n50029386,6567
2028,"Pomerand, Gabriel",,library of congress name authority file,"Pomerand, Gabriel",http://id.loc.gov/authorities/names/nb2001036381,6568
2029,"Spacagna, Jacques",,library of congress name authority file,"Spacagna, Jacques",http://id.loc.gov/authorities/names/n2006023027,6569
2030,"Arnaud, Noël",,library of congress name authority file,"Arnaud, Noël",http://id.loc.gov/authorities/names/n50001536,6570
2036,"Lihn, Enrique",,library of congress name authority file,"Lihn, Enrique",http://id.loc.gov/authorities/names/n50050157,6571
2039,"Burchard, Pablo",,library of congress name authority file,"Burchard, Pablo",http://id.loc.gov/authorities/names/n96114218,6572
2040,"Dittborn, Eugenio",,library of congress name authority file,"Dittborn, Eugenio",http://id.loc.gov/authorities/names/n94020027,6573
2044,"Belli, Carlos Germán",,library of congress name authority file,"Belli, Carlos Germán",http://id.loc.gov/authorities/names/n81046964,6574
2047,"Donoso, Claudia",,library of congress name authority file,"Donoso, Claudia",http://id.loc.gov/authorities/names/n92022394,6575
2049,"Jodorowsky, Alejandro",,library of congress name authority file,"Jodorowsky, Alejandro",http://id.loc.gov/authorities/names/n85325923,
2050,"Kappatos, Rēgas",,library of congress name authority file,"Kappatos, Rēgas",http://id.loc.gov/authorities/names/n82046467,6576
2051,"Kozer, José",,library of congress name authority file,"Kozer, José",http://id.loc.gov/authorities/names/n79133366,6577
2052,"Lastra, Pedro",,library of congress name authority file,"Lastra, Pedro",http://id.loc.gov/authorities/names/n81077134,6578
2055,"O'Hara Gonzales, Edgar",,library of congress name authority file,"O'Hara Gonzales, Edgar",http://id.loc.gov/authorities/names/n80006871,6579
2056,"Ortega, Julio",,library of congress name authority file,"Ortega, Julio",http://id.loc.gov/authorities/names/nr2001036031,6580
2058,"Rojas, Gonzalo",,library of congress name authority file,"Rojas, Gonzalo",http://id.loc.gov/authorities/names/n2010074368,6581
2061,"Unger, David",,library of congress name authority file,"Unger, David",http://id.loc.gov/authorities/names/no2016007549,6582
2066,"Roth, Emil",,library of congress name authority file,"Roth, Emil",http://id.loc.gov/authorities/names/n85242055,6583
2069,"Bernstein, Leonard",,library of congress name authority file,"Bernstein, Leonard",http://id.loc.gov/authorities/names/n85225705,6584
2071,"Braun, Eva",,library of congress name authority file,"Braun, Eva",http://id.loc.gov/authorities/names/n50043247,6585
2073,"Dietrich, Marlene",,library of congress name authority file,"Dietrich, Marlene",http://id.loc.gov/authorities/names/n50032559,6586
2075,"Gert, Valeska",,library of congress name authority file,"Gert, Valeska",http://id.loc.gov/authorities/names/n86119617,6587
2077,"Göring, Hermann",,library of congress name authority file,"Göring, Hermann",http://id.loc.gov/authorities/names/n85043574,6588
2081,"Meissner, Hans Otto",,library of congress name authority file,"Meissner, Hans Otto",http://id.loc.gov/authorities/names/n50013596,6589
2082,"Reinhardt, Max",,library of congress name authority file,"Reinhardt, Max",http://id.loc.gov/authorities/names/nb2002078977,6590
2083,"Riefenstahl, Leni",,library of congress name authority file,"Riefenstahl, Leni",http://id.loc.gov/authorities/names/n78083380,6591
2085,"Wessel, Horst",,library of congress name authority file,"Wessel, Horst",http://id.loc.gov/authorities/names/n85301053,6592
2089,"Aigner, Lucien",,library of congress name authority file,"Aigner, Lucien",http://id.loc.gov/authorities/names/n83327582,6593
2096,"Feuchtwanger, Marta",,library of congress name authority file,"Feuchtwanger, Marta",http://id.loc.gov/authorities/names/n83233351,6594
2098,"Gilbert, Martin",,library of congress name authority file,"Gilbert, Martin",http://id.loc.gov/authorities/names/n2009060456,6595
2102,"Kurth, Helmuth",,library of congress name authority file,"Kurth, Helmuth",http://id.loc.gov/authorities/names/n2005061851,6596
2103,"Lenya, Lotte",,library of congress name authority file,"Lenya, Lotte",http://id.loc.gov/authorities/names/n87135693,6597
2108,"Rockwell, Norm (Norman)",,library of congress name authority file,"Rockwell, Norm (Norman)",http://id.loc.gov/authorities/names/n87107069,6598
2109,"Rosenblum, Naomi",,library of congress name authority file,"Rosenblum, Naomi",http://id.loc.gov/authorities/names/n78091905,6599
2110,"Salomon, Erich",,library of congress name authority file,"Salomon, Erich",http://id.loc.gov/authorities/names/n79053867,6600
2111,"Sander, August",,library of congress name authority file,"Sander, August",http://id.loc.gov/authorities/names/n50015807,6601
2113,"Sidey, Hugh",,library of congress name authority file,"Sidey, Hugh",http://id.loc.gov/authorities/names/n50024034,6602
2117,"Maenz, Paul",,library of congress name authority file,"Maenz, Paul",http://id.loc.gov/authorities/names/n83137803,6603
2118,"Ammann, Jean Christophe",,library of congress name authority file,"Ammann, Jean Christophe",http://id.loc.gov/authorities/names/n78082732,6604
2119,"Askevold, David",,library of congress name authority file,"Askevold, David",http://id.loc.gov/authorities/names/nr99011796,6605
2123,"Boyle, Mark",,library of congress name authority file,"Boyle, Mark",http://id.loc.gov/authorities/names/nb2007001048,6606
2124,"Buren, Daniel",,library of congress name authority file,"Buren, Daniel",http://id.loc.gov/authorities/names/n80083617,6607
2125,"Burgin, Victor",,library of congress name authority file,"Burgin, Victor",http://id.loc.gov/authorities/names/n84005028,6608
2131,"Disler, Martin",,library of congress name authority file,"Disler, Martin",http://id.loc.gov/authorities/names/n82239953,6609
2137,"Haring, Keith",,library of congress name authority file,"Haring, Keith",http://id.loc.gov/authorities/names/n82252982,6610
2144,"Poirier, Anne",,library of congress name authority file,"Poirier, Anne",http://id.loc.gov/authorities/names/n80131344,6611
2145,"Poirier, Patrick",,library of congress name authority file,"Poirier, Patrick",http://id.loc.gov/authorities/names/n80131343,6612
2146,"Rentschler, Friedrich Erwin",,library of congress name authority file,"Rentschler, Friedrich Erwin",http://id.loc.gov/authorities/names/n84051097,6613
2147,"Rushton, Dave",,library of congress name authority file,"Rushton, Dave",http://id.loc.gov/authorities/names/n94017176,6614
2148,"Rutault, Claude",,library of congress name authority file,"Rutault, Claude",http://id.loc.gov/authorities/names/n92043592,6615
2150,"Schuyff, Peter",,library of congress name authority file,"Schuyff, Peter",http://id.loc.gov/authorities/names/n89629210,6616
2151,"Sohst, Gerhard",,library of congress name authority file,"Sohst, Gerhard",http://id.loc.gov/authorities/names/n98005360,6617
2152,"Sperone, Gian Enzo",,library of congress name authority file,"Sperone, Gian Enzo",http://id.loc.gov/authorities/names/n88602191,6618
2159,"Brizzi, Carlo",,library of congress name authority file,"Brizzi, Carlo",http://id.loc.gov/authorities/names/no97032506,6619
2162,"Casavola, Franco",,library of congress name authority file,"Casavola, Franco",http://id.loc.gov/authorities/names/n81060516,6620
2166,"Giuntini, Aldo",,library of congress name authority file,"Giuntini, Aldo",http://id.loc.gov/authorities/names/n00114834,6621
2168,"Masnata, Pino",,library of congress name authority file,"Masnata, Pino",http://id.loc.gov/authorities/names/n85221649,6622
2172,"Sciorilli, Eros",,library of congress name authority file,"Sciorilli, Eros",http://id.loc.gov/authorities/names/no2009092533,6623
2173,Tato,,library of congress name authority file,Tato,http://id.loc.gov/authorities/names/no2010058583,6624
2184,"Wagner, Otto",,library of congress name authority file,"Wagner, Otto",http://id.loc.gov/authorities/names/no2001044205,6625
2191,"Meier, Günter",,,"Meier, Günter",http://id.loc.gov/authorities/names/n82043644,6626
2196,"Roggero, Mario Federico",,library of congress name authority file,"Roggero, Mario Federico",http://id.loc.gov/authorities/names/n86044931,6627
2199,"Fischer, Konrad",,library of congress name authority file,"Fischer, Konrad",http://id.loc.gov/authorities/names/n78020332,6628
2215,"Rysselberghe, Théo van",,library of congress name authority file,"Rysselberghe, Théo van",http://id.loc.gov/authorities/names/n89635236,6629
2219,"Hogarth, William",,library of congress name authority file,"Hogarth, William",http://id.loc.gov/authorities/names/n83121057,6630
2226,"Gnoli, Raniero",,library of congress name authority file,"Gnoli, Raniero",http://id.loc.gov/authorities/names/n85100768,6631
2227,"Grazioli Medici, Priscilla",,library of congress name authority file,"Grazioli Medici, Priscilla",http://id.loc.gov/authorities/names/nr93021893,6632
2228,"Langdon, Robert",,,"Langdon, Robert",http://id.loc.gov/authorities/names/n80098432,6633
2231,"Newhall, Nancy Wynne",,library of congress name authority file,"Newhall, Nancy Wynne",http://id.loc.gov/authorities/names/n50004745,6634
2238,"Evans, Frederick H.",,library of congress name authority file,"Evans, Frederick H.",http://id.loc.gov/authorities/names/n84168451,6635
2239,"Lange, Dorothea",,library of congress name authority file,"Lange, Dorothea",http://id.loc.gov/authorities/names/n79100159,6636
2247,"Weston, Brett",,library of congress name authority file,"Weston, Brett",http://id.loc.gov/authorities/names/n81053478,6637
2249,"White, Minor",,library of congress name authority file,"White, Minor",http://id.loc.gov/authorities/names/n79003239,6638
2255,"Polo, Marco",,library of congress name authority file,"Polo, Marco",http://id.loc.gov/authorities/names/nr94018553,6639
2257,"Evans, Arthur",,library of congress name authority file,"Evans, Arthur",http://id.loc.gov/authorities/names/nr2004004244,6640
2258,"Guillén, Jorge",,library of congress name authority file,"Guillén, Jorge",http://id.loc.gov/authorities/names/no00098304,6641
2263,"Outerbridge, Paul",,library of congress name authority file,"Outerbridge, Paul",http://id.loc.gov/authorities/names/n81037189,6642
2299,"Castro, Sergio de",,library of congress name authority file,"Castro, Sergio de",http://id.loc.gov/authorities/names/n2006067609,6643
2301,"Jonquières, Eduardo",,library of congress name authority file,"Jonquières, Eduardo",http://id.loc.gov/authorities/names/n78027181,6644
2305,"Seoane, Luis",,library of congress name authority file,"Seoane, Luis",http://id.loc.gov/authorities/names/n83012068,6645
2308,"Elgar, Frank",,library of congress name authority file,"Elgar, Frank",http://id.loc.gov/authorities/names/n50012089,6646
2310,"Morris, William",,library of congress name authority file,"Morris, William",http://id.loc.gov/authorities/names/n88615744,6647
2311,"Ashby, Charles R.",,library of congress name authority file,"Ashby, Charles R.",http://id.loc.gov/authorities/names/n95803085,6648
2313,"Fleming, John",,library of congress name authority file,"Fleming, John",http://id.loc.gov/authorities/names/n96077554,6649
2319,"Piper, David",,library of congress name authority file,"Piper, David",http://id.loc.gov/authorities/names/n50011018,6650
2329,"Pyros, John",,library of congress name authority file,"Pyros, John",http://id.loc.gov/authorities/names/n85819253,6651
